dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.212591,2.175000,0.212593,0.598393,0.854847,-0.000000,0.000000
0.010000,3.218660,2.175000,0.218662,0.606942,0.854847,0.000000,0.000000
0.010000,3.224815,2.175000,0.224817,0.615490,0.854847,-0.000000,0.000000
0.010000,3.231055,2.175000,0.231058,0.624038,0.854847,0.000000,0.000000
0.010000,3.237381,2.175000,0.237384,0.632587,0.854847,-0.000000,0.000000
0.010000,3.243793,2.175000,0.243795,0.641135,0.854847,0.000000,0.000000
0.010000,3.250289,2.175000,0.250292,0.649684,0.854847,-0.000000,0.000000
0.010000,3.256872,2.175000,0.256874,0.658232,0.854847,0.000000,0.000000
0.010000,3.263540,2.175000,0.263542,0.666781,0.854847,0.000000,0.000000
0.010000,3.270293,2.175000,0.270295,0.675329,0.854847,-0.000000,0.000000
0.010000,3.277132,2.175000,0.277134,0.683878,0.854847,0.000000,0.000000
0.010000,3.284056,2.175000,0.284058,0.692426,0.854847,-0.000000,0.000000
0.010000,3.291066,2.175000,0.291068,0.700975,0.854847,0.000000,0.000000
0.010000,3.298161,2.175000,0.298163,0.709523,0.854847,-0.000000,0.000000
0.010000,3.305342,2.175000,0.305344,0.718072,0.854847,-0.000000,0.000000
0.010000,3.312608,2.175000,0.312610,0.726620,0.854847,0.000000,0.000000
0.010000,3.319960,2.175000,0.319962,0.735169,0.854847,0.000000,0.000000
0.010000,3.327397,2.175000,0.327399,0.743717,0.854847,0.000000,0.000000
0.010000,3.334919,2.175000,0.334922,0.752266,0.854847,-0.000000,0.000000
0.010000,3.342527,2.175000,0.342530,0.760814,0.854847,0.000000,0.000000
0.010000,3.350221,2.175000,0.350223,0.769363,0.854847,0.000000,0.000000
0.010000,3.358000,2.175000,0.358003,0.777911,0.854847,0.000000,0.000000
0.010000,3.365862,2.175000,0.365865,0.786222,0.831101,-2.374576,0.000000
0.010000,3.373803,2.175000,0.373805,0.794058,0.783610,-4.749151,0.000000
0.010000,3.381817,2.175000,0.381820,0.801419,0.736118,-4.749151,0.000000
0.010000,3.389900,2.175000,0.389903,0.808306,0.688627,-4.749151,0.000000
0.010000,3.398047,2.175000,0.398050,0.814717,0.641135,-4.749151,0.000000
0.010000,3.406254,2.175000,0.406256,0.820653,0.593644,-4.749151,0.000000
0.010000,3.414515,2.175000,0.414517,0.826115,0.546152,-4.749151,0.000000
0.010000,3.422826,2.175000,0.422829,0.831101,0.498661,-4.749151,0.000000
0.010000,3.431182,2.175000,0.431185,0.835613,0.451169,-4.749151,0.000000
0.010000,3.439579,2.175000,0.439581,0.839650,0.403678,-4.749151,0.000000
0.010000,3.448011,2.175000,0.448013,0.843212,0.356186,-4.749151,0.000000
0.010000,3.456474,2.175000,0.456476,0.846299,0.308695,-4.749151,0.000000
0.010000,3.464963,2.175000,0.464965,0.848911,0.261203,-4.749151,0.000000
0.010000,3.473473,2.175000,0.473476,0.851048,0.213712,-4.749151,0.000000
0.010000,3.482001,2.175000,0.482003,0.852710,0.166220,-4.749151,0.000000
0.010000,3.490540,2.175000,0.490542,0.853897,0.118729,-4.749151,0.000000
0.010000,3.499086,2.175000,0.499088,0.854610,0.071237,-4.749151,0.000000
0.010000,3.507632,2.175000,0.507634,0.854633,0.002302,-6.893524,0.000000
0.010000,3.516172,2.175000,0.516174,0.853966,-0.066633,-6.893524,0.000000
0.010000,3.524700,2.175000,0.524702,0.852825,-0.114125,-4.749151,0.000000
0.010000,3.533212,2.175000,0.533214,0.851209,-0.161616,-4.749151,0.000000
0.010000,3.541703,2.175000,0.541706,0.849118,-0.209108,-4.749151,0.000000
0.010000,3.550169,2.175000,0.550171,0.846552,-0.256599,-4.749151,0.000000
0.010000,3.558604,2.175000,0.558606,0.843511,-0.304091,-4.749151,0.000000
0.010000,3.567004,2.175000,0.567006,0.839995,-0.351582,-4.749151,0.000000
0.010000,3.575364,2.175000,0.575366,0.836005,-0.399074,-4.749151,0.000000
0.010000,3.583679,2.175000,0.583682,0.831539,-0.446565,-4.749151,0.000000
0.010000,3.591945,2.175000,0.591948,0.826598,-0.494057,-4.749151,0.000000
0.010000,3.600157,2.175000,0.600159,0.821183,-0.541548,-4.749151,0.000000
0.010000,3.608310,2.175000,0.608312,0.815292,-0.589040,-4.749151,0.000000
0.010000,3.616399,2.175000,0.616402,0.808927,-0.636531,-4.749151,0.000000
0.010000,3.624420,2.175000,0.624422,0.802087,-0.684023,-4.749151,0.000000
0.010000,3.632368,2.175000,0.632370,0.794772,-0.731514,-4.749151,0.000000
0.010000,3.640238,2.175000,0.640240,0.786982,-0.779006,-4.749151,0.000000
0.010000,3.648025,2.175000,0.648027,0.778717,-0.826497,-4.749151,0.000000
0.010000,3.655727,2.175000,0.655729,0.770191,-0.852545,-2.604778,0.000000
0.010000,3.663343,2.175000,0.663345,0.761643,-0.854847,-0.230203,0.000000
0.010000,3.670874,2.175000,0.670876,0.753094,-0.854847,0.000000,0.000000
0.010000,3.678319,2.175000,0.678322,0.744546,-0.854847,0.000000,0.000000
0.010000,3.685679,2.175000,0.685682,0.735997,-0.854847,0.000000,0.000000
0.010000,3.692954,2.175000,0.692956,0.727449,-0.854847,-0.000000,0.000000
0.010000,3.700143,2.175000,0.700145,0.718900,-0.854847,0.000000,0.000000
0.010000,3.707246,2.175000,0.707249,0.710352,-0.854847,-0.000000,0.000000
0.010000,3.714265,2.175000,0.714267,0.701803,-0.854847,0.000000,0.000000
0.010000,3.721197,2.175000,0.721199,0.693255,-0.854847,-0.000000,0.000000
0.010000,3.728044,2.175000,0.728046,0.684707,-0.854847,0.000000,0.000000
0.010000,3.734806,2.175000,0.734808,0.676158,-0.854847,0.000000,0.000000
0.010000,3.741482,2.175000,0.741484,0.667610,-0.854847,0.000000,0.000000
0.010000,3.748072,2.175000,0.748075,0.659061,-0.854847,-0.000000,0.000000
0.010000,3.754578,2.175000,0.754580,0.650513,-0.854847,0.000000,0.000000
0.010000,3.760997,2.175000,0.761000,0.641964,-0.854847,0.000000,0.000000
0.010000,3.767331,2.175000,0.767334,0.633416,-0.854847,-0.000000,0.000000
0.010000,3.773580,2.175000,0.773582,0.624867,-0.854847,0.000000,0.000000
0.010000,3.779743,2.175000,0.779746,0.616319,-0.854847,-0.000000,0.000000
0.010000,3.785821,2.175000,0.785823,0.607770,-0.854847,0.000000,0.000000
0.010000,3.791813,2.175000,0.791815,0.599222,-0.854847,0.000000,0.000000
0.010000,3.797720,2.175000,0.797722,0.590673,-0.854847,-0.000000,0.000000
0.010000,3.803541,2.175000,0.803543,0.582125,-0.854847,0.000000,0.000000
0.010000,3.809277,2.175000,0.809279,0.573576,-0.854847,-0.000000,0.000000
0.010000,3.814927,2.175000,0.814930,0.565028,-0.854847,0.000000,0.000000
0.010000,3.820492,2.175000,0.820494,0.556479,-0.854847,0.000000,0.000000
0.010000,3.825971,2.175000,0.825974,0.547931,-0.854847,0.000000,0.000000
0.010000,3.831365,2.175000,0.831367,0.539382,-0.854847,-0.000000,0.000000
0.010000,3.836673,2.175000,0.836676,0.530834,-0.854847,0.000000,0.000000
0.010000,3.841896,2.175000,0.841899,0.522286,-0.854847,0.000000,0.000000
0.010000,3.847034,2.175000,0.847036,0.513737,-0.854847,-0.000000,0.000000
0.010000,3.852086,2.175000,0.852088,0.505189,-0.854847,0.000000,0.000000
0.010000,3.857052,2.175000,0.857054,0.496640,-0.854847,0.000000,0.000000
0.010000,3.861933,2.175000,0.861935,0.488092,-0.854847,0.000000,0.000000
0.010000,3.866728,2.175000,0.866731,0.479543,-0.854847,-0.000000,0.000000
0.010000,3.871438,2.175000,0.871441,0.470995,-0.854847,0.000000,0.000000
0.010000,3.876063,2.175000,0.876065,0.462446,-0.854847,-0.000000,0.000000
0.010000,3.880602,2.175000,0.880604,0.453898,-0.854847,0.000000,0.000000
0.010000,3.885055,2.175000,0.885058,0.445349,-0.854847,0.000000,0.000000
0.010000,3.889423,2.175000,0.889426,0.436801,-0.854847,0.000000,0.000000
0.010000,3.893706,2.175000,0.893708,0.428252,-0.854847,-0.000000,0.000000
0.010000,3.897903,2.175000,0.897905,0.419704,-0.854847,0.000000,0.000000
0.010000,3.902014,2.175000,0.902017,0.411155,-0.854847,0.000000,0.000000
0.010000,3.906040,2.175000,0.906043,0.402607,-0.854847,-0.000000,0.000000
0.010000,3.909981,2.175000,0.909983,0.394058,-0.854847,0.000000,0.000000
0.010000,3.913836,2.175000,0.913838,0.385510,-0.854847,0.000000,0.000000
0.010000,3.917606,2.175000,0.917608,0.376962,-0.854847,0.000000,0.000000
0.010000,3.921290,2.175000,0.921292,0.368413,-0.854847,-0.000000,0.000000
0.010000,3.924888,2.175000,0.924891,0.359865,-0.854847,0.000000,0.000000
0.010000,3.928402,2.175000,0.928404,0.351316,-0.854847,-0.000000,0.000000
0.010000,3.931829,2.175000,0.931832,0.342768,-0.854847,0.000000,0.000000
0.010000,3.935171,2.175000,0.935174,0.334219,-0.854847,-0.000000,0.000000
0.010000,3.938428,2.175000,0.938431,0.325671,-0.854847,0.000000,0.000000
0.010000,3.941599,2.175000,0.941602,0.317122,-0.854847,-0.000000,0.000000
0.010000,3.944685,2.175000,0.944687,0.308574,-0.854847,0.000000,0.000000
0.010000,3.947685,2.175000,0.947688,0.300025,-0.854847,0.000000,0.000000
0.010000,3.950600,2.175000,0.950603,0.291477,-0.854847,0.000000,0.000000
0.010000,3.953429,2.175000,0.953432,0.282928,-0.854847,-0.000000,0.000000
0.010000,3.956173,2.175000,0.956176,0.274380,-0.854847,0.000000,0.000000
0.010000,3.958832,2.175000,0.958834,0.265831,-0.854847,0.000000,0.000000
0.010000,3.961404,2.175000,0.961407,0.257283,-0.854847,-0.000000,0.000000
0.010000,3.963892,2.175000,0.963894,0.248734,-0.854847,0.000000,0.000000
0.010000,3.966294,2.175000,0.966296,0.240186,-0.854847,0.000000,0.000000
0.010000,3.968610,2.175000,0.968612,0.231637,-0.854847,-0.000000,0.000000
0.010000,3.970841,2.175000,0.970843,0.223089,-0.854847,0.000000,0.000000
0.010000,3.972986,2.175000,0.972989,0.214541,-0.854847,-0.000000,0.000000
0.010000,3.975046,2.175000,0.975049,0.205992,-0.854847,0.000000,0.000000
0.010000,3.977021,2.175000,0.977023,0.197444,-0.854847,0.000000,0.000000
0.010000,3.978910,2.175000,0.978912,0.188895,-0.854847,0.000000,0.000000
0.010000,3.980713,2.175000,0.980715,0.180347,-0.854847,0.000000,0.000000
0.010000,3.982431,2.175000,0.982433,0.171798,-0.854847,-0.000000,0.000000
0.010000,3.984063,2.175000,0.984066,0.163250,-0.854847,0.000000,0.000000
0.010000,3.985610,2.175000,0.985613,0.154701,-0.854847,-0.000000,0.000000
0.010000,3.987072,2.175000,0.987074,0.146153,-0.854847,0.000000,0.000000
0.010000,3.988448,2.175000,0.988450,0.137604,-0.854847,-0.000000,0.000000
0.010000,3.989739,2.175000,0.989741,0.129056,-0.854847,0.000000,0.000000
0.010000,3.990944,2.175000,0.990946,0.120507,-0.854847,0.000000,0.000000
0.010000,3.992063,2.175000,0.992066,0.111959,-0.854847,-0.000000,0.000000
0.010000,3.993097,2.175000,0.993100,0.103410,-0.854847,0.000000,0.000000
0.010000,3.994046,2.175000,0.994048,0.094862,-0.854847,-0.000000,0.000000
0.010000,3.994909,2.175000,0.994912,0.086313,-0.854847,0.000000,0.000000
0.010000,3.995687,2.175000,0.995689,0.077765,-0.854847,-0.000000,0.000000
0.010000,3.996381,2.175000,0.996383,0.069431,-0.833404,2.144373,0.000000
0.010000,3.996997,2.175000,0.996999,0.061549,-0.788214,4.518949,0.000000
0.010000,3.997538,2.175000,0.997540,0.054142,-0.740723,4.749151,0.000000
0.010000,3.998010,2.175000,0.998012,0.047209,-0.693231,4.749151,0.000000
0.010000,3.998418,2.175000,0.998420,0.040752,-0.645739,4.749151,0.000000
0.010000,3.998765,2.175000,0.998768,0.034769,-0.598248,4.749151,0.000000
0.010000,3.999058,2.175000,0.999060,0.029262,-0.550756,4.749151,0.000000
0.010000,3.999300,2.175000,0.999303,0.024229,-0.503265,4.749151,0.000000
0.010000,3.999497,2.175000,0.999499,0.019671,-0.455773,4.749151,0.000000
0.010000,3.999653,2.175000,0.999655,0.015589,-0.408282,4.749151,0.000000
0.010000,3.999773,2.175000,0.999775,0.011981,-0.360790,4.749151,0.000000
0.010000,3.999861,2.175000,0.999863,0.008848,-0.313299,4.749151,0.000000
0.010000,3.999923,2.175000,0.999925,0.006190,-0.265807,4.749151,0.000000
0.010000,3.999963,2.175000,0.999965,0.004007,-0.218316,4.749151,0.000000
0.010000,3.999986,2.175000,0.999988,0.002298,-0.170824,4.749151,0.000000
0.010000,3.999997,2.175000,0.999999,0.001065,-0.123333,4.749151,0.000000
0.010000,4.000000,2.175000,1.000002,0.000307,-0.075841,4.749151,0.000000
0.010000,4.000000,2.175000,1.000002,0.000023,-0.028350,4.749151,0.000000
0.010000,4.000000,2.175000,1.000002,0.000000,-0.002302,2.604778,0.000000
